Date,SPY,EFA,EEM,AGG,TLT,TIP,GLD,VNQ,USO
2020-11-05,328.363,63.0297,43.0313,116.584,141.759,121.12,182.93,75.2277,27.16
2020-11-06,328.287,63.1637,43.2299,116.335,140.042,120.566,183.19,74.7146,26.47
2020-11-09,332.43,65.0049,43.5276,115.798,137.104,120.209,175.08,77.3609,28.07
2020-11-10,331.935,65.587,43.0313,115.608,136.305,120.328,175.66,78.4924,28.91
2020-11-11,334.392,66.1398,43.3114,115.678,136.8,120.546,174.9,78.7912,29.04
2020-11-12,331.147,65.1771,42.9854,116.156,139.131,120.883,175.96,77.763,28.66
2020-11-13,335.743,66.1789,43.5908,116.176,138.947,120.873,177.16,79.8401,28.13
2020-11-16,339.916,66.8657,44.1312,116.166,138.611,120.714,177.15,80.7366,28.81
2020-11-17,338.105,66.7992,44.0862,116.405,139.522,120.912,176.5,80.8112,28.87
2020-11-18,334.019,66.445,43.9333,116.474,139.919,120.952,175.49,79.2405,29.0
2020-11-19,335.447,66.9136,44.0047,116.694,140.647,121.081,175.16,79.5491,29.09
2020-11-20,333.15,67.1132,44.2484,116.814,141.896,121.358,175.69,79.1185,29.27
2020-11-23,335.14,67.0271,44.3664,116.784,141.239,121.259,172.23,79.268,29.52
2020-11-24,340.539,68.0289,44.9618,116.624,139.841,121.299,169.59,79.6887,30.8
2020-11-25,340.001,67.9428,44.7089,116.584,139.403,121.497,169.51,79.7359,31.37
2020-11-27,340.969,68.4105,45.133,116.784,140.763,121.794,167.79,79.381,31.22
2020-11-30,339.437,66.9215,43.9507,116.942,140.581,121.932,166.67,78.5484,30.97
2020-12-01,343.16,68.4966,44.8171,116.375,138.5,121.526,170.18,79.5589,30.62
2020-12-02,343.888,68.5064,44.8802,116.246,137.403,121.606,171.46,78.9317,30.97
2020-12-03,343.792,68.6208,45.3939,116.444,138.51,121.952,172.81,79.5953,31.25
2020-12-04,346.759,69.2039,45.8629,116.126,136.482,121.685,172.32,80.8112,31.56
2020-12-07,346.031,68.6394,45.8629,116.306,137.714,122.012,174.89,80.1095,31.4
2020-12-08,347.055,68.8781,45.8802,116.316,138.362,122.21,175.5,79.8303,31.41
2020-12-09,343.945,68.974,45.4838,116.146,137.905,122.061,172.5,79.3339,31.34
2020-12-10,343.83,69.0689,46.0708,116.434,139.132,122.338,172.17,78.9868,32.11
2020-12-11,343.427,68.8586,45.7457,116.554,139.626,122.328,172.49,78.9151,31.94
2020-12-14,341.897,68.8977,45.5085,116.484,139.239,122.328,171.54,78.5671,32.17
2020-12-15,346.512,69.6011,46.0013,116.554,138.768,122.556,173.94,80.1752,32.54
2020-12-16,347.055,69.8701,46.2201,116.504,138.397,122.546,174.9,80.2696,32.74
2020-12-17,348.988,70.3613,46.5204,116.504,138.026,122.616,176.74,81.0442,33.16
2020-12-18,347.6,69.9954,46.4663,116.454,137.611,122.556,176.44,79.4173,33.48
2020-12-21,346.356,69.1002,45.7823,116.454,138.154,122.536,175.88,78.9681,32.64
2020-12-22,345.763,68.9261,45.4178,116.614,138.875,122.655,174.49,79.5206,32.09
2020-12-23,346.08,69.6686,45.8822,116.534,137.914,122.715,175.65,79.0065,32.75
2020-12-24,347.439,69.698,45.6816,116.644,138.458,122.764,176.35,79.6995,32.92
2020-12-28,350.414,70.2654,45.8097,116.664,138.518,122.843,175.71,80.1752,32.59
2020-12-29,349.754,70.7184,46.493,116.684,138.346,122.794,176.35,79.4911,32.78
2020-12-30,350.243,70.8142,47.1132,116.754,138.641,122.883,177.7,79.9275,32.91
2020-12-31,352.023,70.2752,47.0857,116.843,138.849,123.121,178.36,80.6993,33.01
2021-01-04,347.236,70.6411,47.3859,116.694,138.68,123.259,182.33,78.0756,32.38
2021-01-05,349.63,71.3729,48.5253,116.574,137.648,123.22,182.87,78.1895,33.94
2021-01-06,351.715,72.1917,48.1158,116.006,134.831,122.873,179.9,78.3213,34.11
2021-01-07,356.943,72.269,48.571,115.887,133.645,122.804,179.48,78.17,34.53
2021-01-08,358.97,72.9431,49.8549,115.758,133.211,122.309,173.34,78.9308,35.43
2021-01-11,356.561,71.9902,49.1818,115.568,132.99,122.051,173.0,77.8848,35.26
2021-01-12,356.635,72.3169,49.6637,115.668,132.883,122.21,174.12,78.0657,35.9
2021-01-13,357.592,72.2201,49.7735,116.026,134.389,122.487,173.37,79.0163,35.8
2021-01-14,356.34,72.7983,50.2386,115.807,133.122,122.546,173.28,79.4822,36.24
2021-01-15,353.745,71.6624,49.5279,115.917,133.653,122.685,171.13,80.3935,35.34
2021-01-19,356.522,72.1819,50.3477,116.076,134.087,122.972,172.58,80.1664,35.75
2021-01-20,361.441,72.6731,51.2315,116.086,134.223,123.131,175.39,81.6951,35.79
2021-01-21,361.775,72.7308,51.322,115.917,133.273,123.428,175.28,81.3058,35.76
2021-01-22,360.502,72.3844,50.877,115.917,133.707,123.239,173.9,81.4964,35.23
2021-01-25,361.92,72.2974,51.2591,116.216,135.279,123.556,174.05,82.1138,35.59
2021-01-26,361.354,72.404,50.8863,116.176,135.019,123.378,173.62,82.6928,35.45
2021-01-27,352.531,70.7467,49.4732,116.186,135.367,123.339,172.52,81.231,35.5
2021-01-28,355.565,71.2007,49.8192,116.106,134.631,123.576,172.68,81.6665,35.25
2021-01-29,348.434,69.7263,48.5801,115.977,133.812,123.447,172.61,80.7258,35.18
2021-02-01,354.233,70.555,49.8916,115.897,133.971,123.18,174.23,82.5699,36.12
2021-02-02,359.249,71.2672,50.539,115.728,133.101,123.368,172.11,83.0643,36.82
2021-02-03,359.536,71.4404,50.7946,115.588,131.909,123.299,171.85,82.855,37.44
2021-02-04,363.624,71.5176,50.8129,115.539,131.555,123.21,168.15,83.4251,37.81
2021-02-05,365.046,71.9608,51.2496,115.389,130.463,123.18,169.81,83.72,38.19
2021-02-08,367.681,72.4617,51.3404,115.509,131.031,123.299,171.52,84.1752,38.94
2021-02-09,367.433,72.856,51.8881,115.558,131.124,123.368,172.08,84.4701,39.17
2021-02-10,367.267,72.6065,52.0704,115.668,131.998,123.467,172.71,84.9262,39.28
2021-02-11,367.872,73.0976,52.6254,115.529,131.267,123.329,171.21,85.1061,38.97
2021-02-12,369.69,73.5017,52.671,115.26,129.647,123.121,170.69,85.1258,39.94
2021-02-16,369.365,74.0319,52.7985,114.712,127.684,122.546,168.24,84.4701,40.45
2021-02-17,369.453,73.5985,52.8166,114.941,128.494,122.497,166.33,84.364,40.89
2021-02-18,367.881,73.2317,52.0887,114.881,127.977,121.982,166.32,84.0042,40.27
2021-02-19,367.223,73.444,52.4257,114.523,126.263,121.457,167.01,84.4898,39.68
2021-02-22,364.396,73.261,50.8863,114.165,125.299,121.447,169.51,85.1916,41.28
2021-02-23,364.847,73.3285,51.1124,114.195,124.94,121.477,169.12,85.7244,41.62
2021-02-24,368.878,73.5604,50.7854,114.155,124.12,121.388,169.0,86.3801,42.5
2021-02-25,359.985,72.3072,49.6287,113.099,122.105,119.892,165.82,84.7266,42.46
2021-02-26,358.13,71.2858,48.963,114.025,126.134,121.388,161.81,83.491,41.31
2021-03-01,366.809,72.6261,50.2744,113.776,124.462,120.972,161.53,83.8616,40.6
2021-03-02,363.948,72.5488,49.7825,113.796,124.47,121.467,162.41,83.0546,40.07
2021-03-03,359.125,72.1056,49.6819,113.378,123.129,121.16,160.62,82.5798,41.14
2021-03-04,354.683,71.4218,48.5253,113.049,122.344,120.694,159.04,81.64,43.07
2021-03-05,361.202,71.8835,49.0535,112.97,122.578,120.823,159.14,82.5316,44.44
2021-03-08,359.414,71.6341,47.7329,112.522,121.62,120.14,157.49,83.2453,43.5
2021-03-09,364.533,72.5967,48.7807,112.95,123.308,120.902,160.84,83.7957,43.11
2021-03-10,366.809,72.9049,48.5617,113.139,123.56,121.457,161.66,84.6313,43.74
2021-03-11,370.524,73.2894,50.0922,113.129,122.67,121.556,161.52,85.6183,44.6
2021-03-12,371.031,73.4733,49.2001,112.482,120.055,120.605,161.49,87.0544,44.35
2021-03-15,373.233,73.531,49.3183,112.601,120.759,120.962,162.2,88.3461,44.26
2021-03-16,372.774,73.6553,49.5279,112.561,120.28,121.219,162.35,87.9863,43.83
2021-03-17,374.045,74.0897,49.592,112.551,119.371,121.11,163.51,88.0621,43.82
2021-03-18,368.599,73.4156,48.6799,112.113,118.162,120.239,162.56,87.1685,40.47
2021-03-19,367.92,73.6181,49.2817,112.202,118.903,120.477,163.24,85.9801,41.77
2021-03-22,370.859,73.6846,49.136,112.422,120.237,121.061,163.0,86.5885,41.71
2021-03-23,367.938,72.6633,48.1965,112.71,121.321,121.318,161.81,86.4656,39.37
2021-03-24,366.063,72.2974,47.0946,112.85,121.975,121.625,162.37,85.9801,41.45
2021-03-25,368.131,72.8374,47.3136,112.79,121.009,121.536,161.78,86.8588,39.89
2021-03-26,374.055,73.7815,48.5436,112.601,120.582,121.566,162.24,88.7324,41.53
2021-03-29,373.874,73.4929,48.2055,112.412,119.561,121.249,160.31,88.2174,41.92
2021-03-30,372.879,73.396,48.3613,112.502,120.191,121.031,157.57,88.3314,41.17
2021-03-31,374.391,73.0781,48.6066,112.522,119.515,121.061,159.96,87.7957,40.53
2021-04-01,378.428,74.0319,49.0811,112.9,121.505,121.417,161.98,89.3921,41.84
2021-04-05,383.856,75.1101,49.2723,112.671,120.973,121.061,161.92,89.7372,40.28
2021-04-06,383.637,74.3108,49.5462,113.069,121.8,121.13,163.22,89.9662,40.7
2021-04-07,384.077,74.4653,48.8163,112.89,120.946,121.209,162.76,90.0331,40.86
2021-04-08,385.895,74.889,49.2185,113.169,121.951,121.477,164.51,89.6988,40.82
2021-04-09,388.699,75.1198,48.799,113.039,121.505,121.219,163.27,89.5936,40.64
2021-04-12,388.843,74.706,48.507,113.009,121.452,121.239,162.28,90.1185,40.9
2021-04-13,390.002,75.1394,48.7075,113.338,122.372,121.675,163.43,90.5697,41.4
2021-04-14,388.66,75.1971,48.9537,113.248,121.975,121.675,162.72,90.09,43.04
2021-04-15,392.843,75.8233,49.4009,113.697,124.029,122.338,165.35,91.6678,43.27
2021-04-16,394.164,76.3721,49.5279,113.398,123.062,122.299,166.35,91.8683,43.18
2021-04-19,392.221,76.2371,49.3458,113.308,122.705,122.091,165.89,92.0512,43.32
2021-04-20,389.349,74.8694,48.9446,113.487,123.274,122.16,166.48,92.8041,42.74
2021-04-21,393.034,75.6403,49.2451,113.597,123.522,122.279,168.13,93.4156,41.77
2021-04-22,389.447,75.3899,49.0718,113.627,124.065,122.427,167.04,92.9103,42.09
2021-04-23,393.665,76.1598,49.7825,113.607,123.771,122.487,166.4,93.4549,42.46
2021-04-26,394.491,76.2175,49.8467,113.507,123.591,122.556,166.84,93.7312,42.33
2021-04-27,394.403,75.9681,49.8192,113.228,122.506,122.546,166.42,93.7223,43.11
2021-04-28,394.287,76.1598,50.1929,113.288,122.588,122.933,166.91,93.5218,43.53
2021-04-29,396.805,76.1892,50.0738,113.228,122.223,122.873,166.22,94.3249,44.26
2021-04-30,394.202,75.2353,49.191,113.348,122.506,122.804,165.66,94.6974,43.27
2021-05-03,395.045,76.0639,49.191,113.248,122.581,122.606,167.81,94.5156,43.98
2021-05-04,392.612,74.9369,48.6342,113.388,123.42,122.883,166.58,93.9041,44.87
2021-05-05,392.728,75.9583,48.8623,113.477,123.622,123.418,167.27,92.3461,44.66
2021-05-06,395.867,76.5834,49.3274,113.497,123.831,123.279,170.06,92.8631,44.41
2021-05-07,398.748,77.4512,49.8376,113.467,123.212,123.537,171.59,94.0851,44.43
2021-05-10,394.797,77.0364,48.9446,113.288,121.959,123.596,172.11,94.0566,44.48
2021-05-11,391.283,76.0258,48.8072,113.039,121.264,123.269,172.14,92.872,44.87
2021-05-12,382.957,74.8117,47.4592,112.641,119.993,123.051,170.43,90.5206,45.22
2021-05-13,387.569,75.3703,47.3951,112.9,120.179,123.081,171.13,91.6963,43.81
2021-05-14,393.513,76.6323,48.2514,113.159,121.301,123.517,172.69,92.7854,44.71
2021-05-17,392.519,76.4885,48.2055,113.059,121.044,123.764,174.7,92.8818,45.39
2021-05-18,389.131,76.6509,48.8531,112.92,120.733,123.576,175.04,92.9005,44.84
2021-05-19,388.115,75.9778,48.7075,112.76,120.449,122.754,175.16,92.6036,43.43
2021-05-20,392.287,76.9796,48.9904,113.149,121.433,122.893,175.96,93.6466,42.48
2021-05-21,391.963,77.0843,48.4245,113.199,121.826,123.101,176.04,93.5493,43.7
2021-05-24,395.962,77.5569,48.8256,113.308,122.278,123.398,176.35,94.7171,45.02
2021-05-25,395.083,77.5754,49.3091,113.587,123.42,123.754,177.95,94.6876,44.92
2021-05-26,395.867,77.5275,49.6727,113.547,123.203,123.467,177.64,95.1084,45.2
2021-05-27,396.08,77.6723,49.6819,113.407,122.697,123.457,177.71,94.8892,45.55
2021-05-28,396.787,77.8562,50.0014,113.407,122.509,123.537,178.38,95.4622,45.42
2021-06-01,396.433,78.1351,51.0317,113.189,122.481,123.239,177.9,97.1865,46.33
2021-06-02,397.065,78.3953,51.1124,113.338,122.768,123.081,178.77,98.3219,46.9
2021-06-03,395.591,78.0088,50.5665,113.069,122.306,122.685,175.27,97.9483,46.97
2021-06-04,399.2,78.6741,51.0226,113.537,123.987,123.259,177.16,97.9975,47.26
2021-06-07,398.814,78.9343,50.7672,113.457,123.604,123.002,177.87,99.1668,47.27
2021-06-08,398.893,78.8962,50.5207,113.667,124.477,123.111,177.32,99.983,47.88
2021-06-09,398.309,78.6839,50.3752,113.895,125.556,123.121,176.98,100.12,47.58
2021-06-10,400.156,78.8991,50.7781,114.135,126.313,123.764,177.74,100.829,47.83
2021-06-11,400.826,79.084,50.6041,114.085,126.11,123.438,175.74,100.435,48.07
2021-06-14,401.705,79.221,50.7415,113.796,125.137,123.378,174.71,100.819,48.32
2021-06-15,400.979,79.3188,50.3934,113.845,124.984,123.576,174.05,99.7376,48.98
2021-06-16,398.738,78.8306,49.7067,113.477,124.878,122.467,171.11,99.0986,48.75
2021-06-17,398.605,78.2838,49.9814,113.835,126.762,122.933,165.85,98.9709,48.04
2021-06-18,393.233,76.6627,49.6333,114.145,129.146,122.982,164.93,97.2878,48.36
2021-06-21,398.863,77.6684,49.844,113.845,126.982,122.774,166.95,99.2954,49.36
2021-06-22,400.998,77.6782,49.6159,113.965,127.293,123.428,166.25,98.7741,49.42
2021-06-23,400.519,77.1802,49.9172,113.905,126.963,123.457,166.14,98.607,49.72
2021-06-24,402.883,77.9228,50.3752,113.945,127.17,123.23,166.04,98.3906,49.84
2021-06-25,404.308,78.0881,50.7963,113.717,125.839,123.358,166.59,99.059,50.25
2021-06-28,405.122,77.5901,50.8422,114.045,127.146,123.537,166.58,98.7642,49.54
2021-06-29,405.342,77.6097,50.8054,114.105,127.357,123.606,164.83,98.4989,49.89
2021-06-30,405.687,77.0139,50.4758,114.185,127.928,123.774,165.63,97.9778,49.88
2021-07-01,407.927,77.1998,50.192,114.125,127.937,123.893,166.2,98.4005,50.62
2021-07-02,411.047,77.4639,50.1369,114.373,128.713,124.428,167.29,98.7052,50.93
2021-07-06,410.301,76.9562,49.2587,114.742,130.206,124.735,168.12,99.423,49.9
2021-07-07,411.754,77.3759,49.2039,114.941,131.362,124.656,168.76,99.7673,48.66
2021-07-08,408.396,76.3799,48.1781,115.071,131.874,124.497,168.65,99.4913,49.52
2021-07-09,412.761,77.6782,49.0114,114.692,130.03,124.517,169.21,101.134,50.41
2021-07-12,414.236,78.0098,49.0573,114.623,129.858,124.834,169.0,101.988,50.31
2021-07-13,412.828,77.5999,49.103,114.373,128.863,124.834,169.22,100.563,51.15
2021-07-14,413.432,77.776,49.3137,114.762,130.324,125.171,171.04,101.281,49.7
2021-07-15,412.032,77.0335,49.4328,115.011,131.76,125.557,171.07,101.448,49.04
2021-07-16,408.798,76.468,49.0481,114.911,131.522,125.557,169.41,101.379,49.14
2021-07-19,402.76,75.0807,48.2239,115.519,134.403,125.606,169.61,99.521,45.84
2021-07-20,408.53,75.6276,48.3795,115.409,133.105,125.586,169.39,101.861,46.51
2021-07-21,411.842,76.7801,48.6911,115.031,131.418,125.26,168.76,101.851,48.27
2021-07-22,412.702,76.8094,48.7824,115.299,132.658,125.616,169.09,101.054,49.17
2021-07-23,416.943,77.3465,48.0599,115.22,131.77,126.171,168.56,101.88,49.47
2021-07-26,417.966,77.4541,47.1442,115.121,131.382,126.715,168.16,101.93,49.67
2021-07-27,416.073,77.1411,46.1926,115.389,132.781,126.686,168.44,102.52,49.47
2021-07-28,415.899,77.4737,47.4464,115.499,132.79,127.121,169.29,102.155,49.72
2021-07-29,417.623,78.0098,47.6846,115.309,132.052,126.894,171.17,102.175,50.64
2021-07-30,415.592,77.6097,47.2266,115.469,132.675,127.092,169.82,102.313,50.66
2021-08-02,414.724,78.0,47.5655,115.549,133.863,126.369,169.61,102.087,49.18
2021-08-03,418.093,78.5567,47.767,115.588,133.938,126.488,169.49,102.215,48.85
2021-08-04,416.043,78.3229,48.0142,115.578,134.215,126.24,169.53,101.89,47.2
2021-08-05,418.677,78.7035,47.9409,115.319,133.522,125.804,168.86,103.099,48.1
2021-08-06,419.356,78.4109,47.5379,114.801,131.29,125.527,164.64,102.912,47.57
2021-08-09,419.029,78.3718,47.6936,114.593,130.821,125.299,161.72,102.362,46.6
2021-08-10,419.536,78.5469,47.7577,114.443,130.223,125.418,161.77,101.399,47.68
2021-08-11,420.581,79.084,47.8859,114.553,130.146,125.626,164.0,101.978,48.3
2021-08-12,421.853,79.0155,47.4647,114.563,129.927,125.527,164.04,102.205,48.1
2021-08-13,422.609,79.4939,47.3456,114.981,131.97,125.844,166.39,102.765,47.43
2021-08-16,423.604,79.084,46.9153,115.041,132.295,125.963,167.22,102.637,47.04
2021-08-17,420.829,78.3425,46.0552,114.951,132.237,125.636,166.97,102.529,46.58
2021-08-18,416.233,78.0392,46.1284,114.961,132.684,125.656,167.1,101.596,45.4
2021-08-19,416.865,77.2683,45.3409,115.16,133.669,125.705,166.61,102.087,44.77
2021-08-20,420.187,77.5706,45.3044,115.17,133.757,125.309,166.7,102.598,43.43
2021-08-23,423.882,78.2935,45.9911,115.17,133.669,125.606,168.73,102.412,45.85
2021-08-24,424.56,78.4589,47.0342,115.001,132.621,125.606,168.65,101.95,47.37
2021-08-25,425.442,78.4882,47.0891,114.781,131.528,125.557,167.48,101.88,47.81
2021-08-26,422.935,78.0783,46.6414,114.791,131.881,125.577,167.67,101.92,47.48
2021-08-27,426.715,78.7915,47.2174,115.111,132.783,126.507,170.19,103.001,48.15
2021-08-30,428.59,78.7719,47.3182,115.24,133.133,126.488,169.35,104.023,48.4
2021-08-31,427.968,78.7328,47.9685,115.071,132.221,126.121,169.69,104.525,48.04
2021-09-01,428.199,79.445,48.5811,114.941,132.445,125.309,169.7,106.196,47.93
2021-09-02,429.501,79.7679,48.3613,115.061,133.027,125.359,169.25,106.747,48.95
2021-09-03,429.396,80.1289,48.6176,114.861,131.821,125.18,171.06,106.767,48.66
2021-09-07,427.874,80.1876,48.9015,114.553,130.701,124.864,167.71,105.567,48.04
2021-09-08,427.347,79.5526,48.1873,114.742,131.596,125.378,167.29,106.098,48.59
2021-09-09,425.508,79.4167,48.0966,115.111,133.185,126.032,168.03,103.935,47.75
2021-09-10,422.167,79.2406,48.0417,114.881,132.008,125.695,167.18,102.421,48.8
2021-09-13,423.23,79.8657,48.1689,115.031,132.809,125.695,167.74,103.119,49.48
2021-09-14,420.953,79.5331,47.767,115.289,134.427,125.755,168.82,102.932,49.31
2021-09-15,424.475,79.7679,47.7577,115.18,133.955,125.824,167.83,103.266,50.69
2021-09-16,423.796,79.6407,47.2174,114.981,133.337,125.626,164.03,103.346,50.7
2021-09-17,419.67,78.5958,47.0159,114.881,132.694,125.26,163.77,102.421,50.32
2021-09-20,412.674,77.1411,45.7531,115.101,134.345,125.378,164.94,101.792,49.6
2021-09-21,412.292,77.9032,46.0918,115.15,134.232,125.289,166.04,101.841,49.58
2021-09-22,416.301,78.2935,46.668,115.19,135.038,125.161,165.42,102.834,50.48
2021-09-23,421.366,79.1427,47.0342,114.623,131.97,124.705,163.51,102.627,51.38
2021-09-24,422.065,78.4012,46.4766,114.423,130.685,124.408,163.3,101.526,51.82
2021-09-27,420.848,78.3522,46.7778,114.263,130.209,124.467,163.64,100.17,52.91
2021-09-28,412.377,76.6431,46.1743,113.786,128.183,124.19,162.05,99.4913,52.4
2021-09-29,413.067,76.468,45.7439,113.865,128.407,124.259,161.32,100.239,52.32
2021-09-30,408.012,76.1647,46.1103,113.845,128.389,124.279,164.22,98.5774,52.56
2021-10-01,412.864,76.3506,46.0644,114.195,129.462,124.804,164.59,99.9731,53.26
2021-10-04,407.535,75.5503,45.3868,114.115,129.129,124.794,165.36,99.9929,54.49
2021-10-05,411.783,76.0669,45.7074,113.845,127.89,124.923,164.59,99.3142,55.63
2021-10-06,413.486,75.5591,45.4508,113.895,128.617,124.854,165.03,100.258,54.16
2021-10-07,417.067,76.1451,46.3392,113.577,127.262,124.745,164.16,100.524,55.36
2021-10-08,416.301,76.1354,46.5132,113.328,126.371,124.774,164.23,99.5803,55.47
2021-10-11,413.287,75.8917,46.4214,113.149,126.049,124.695,163.92,99.8257,56.18
2021-10-12,412.283,75.9309,46.1836,113.567,128.21,124.933,164.66,101.143,56.11
2021-10-13,413.756,76.6822,46.8237,113.826,129.453,125.507,167.59,101.871,56.16
2021-10-14,420.714,77.4444,46.97,114.045,129.931,125.755,168.0,103.119,56.81
2021-10-15,423.92,78.0881,47.5379,113.766,129.175,125.547,165.33,103.041,57.15
2021-10-18,425.184,77.7564,47.4188,113.687,129.784,125.279,164.92,103.296,56.96
2021-10-19,428.467,78.2251,48.0508,113.358,127.995,124.972,165.45,103.346,57.42
2021-10-20,430.14,78.498,48.0417,113.278,127.133,125.2,166.9,104.977,58.12
2021-10-21,431.27,78.1272,47.7303,113.039,126.978,125.487,166.75,105.114,57.41
2021-10-22,430.82,78.5958,47.6296,113.258,128.381,125.745,167.77,105.616,58.03
2021-10-25,433.125,78.4403,47.8768,113.368,128.183,126.042,168.93,105.95,57.83
2021-10-26,433.518,78.5958,47.6296,113.577,129.238,126.478,167.68,106.245,58.45
2021-10-27,431.587,78.2838,47.2448,113.955,131.587,127.082,168.12,105.341,56.9
2021-10-28,435.76,79.0449,47.2906,113.865,131.143,125.973,168.08,106.815,57.4
2021-10-29,436.649,78.5861,46.6047,113.835,131.542,125.656,166.65,105.616,57.15
2021-11-01,437.398,79.3482,46.97,113.587,130.601,125.032,167.52,106.137,57.53
2021-11-02,439.168,79.1819,46.5499,113.816,131.177,125.537,167.16,106.648,57.53
2021-11-03,441.847,79.8266,46.7687,113.587,129.824,125.359,165.77,106.992,55.34
2021-11-04,443.924,79.7777,46.6597,113.965,131.185,126.191,167.65,105.98,54.92
2021-11-05,445.463,79.8951,46.6047,114.413,133.152,126.626,169.84,106.53,56.55
2021-11-08,445.848,79.8853,47.0342,114.205,132.898,127.052,170.45,106.442,57.09
2021-11-09,444.374,79.7092,46.8511,114.523,134.636,127.785,171.29,106.628,57.97
2021-11-10,440.802,78.7426,46.6597,113.746,132.165,127.399,173.15,106.127,56.32
2021-11-11,440.938,79.0253,47.4647,113.537,131.968,127.379,174.12,106.304,56.22
2021-11-12,444.268,79.4548,47.5929,113.517,131.387,127.359,174.45,106.225,55.98
2021-11-15,444.422,79.309,47.4372,113.099,129.744,127.379,174.18,106.962,56.07
2021-11-16,446.182,79.1329,47.5013,113.059,129.413,127.191,172.92,106.265,56.2
2021-11-17,445.091,79.0351,47.254,113.328,130.439,127.448,174.5,106.599,55.0
2021-11-18,446.613,79.1134,46.677,113.427,130.925,127.527,173.94,106.618,55.55
2021-11-19,445.809,78.4403,46.6047,113.647,132.309,127.29,172.61,105.98,53.78
2021-11-22,444.554,77.9805,46.2293,113.099,130.753,126.26,168.74,105.459,54.45
2021-11-23,445.138,77.9032,46.1836,112.651,128.876,125.785,167.28,106.313,56.2
2021-11-24,446.338,77.3857,46.1194,112.91,130.932,126.171,167.12,107.601,55.88
2021-11-26,436.382,75.3057,44.5726,113.717,134.25,126.795,166.85,104.603,49.63
2021-11-29,441.733,75.6863,44.7466,113.776,133.169,126.497,166.62,105.38,50.17
2021-11-30,433.135,75.023,44.7008,113.965,135.198,126.616,165.5,103.384,47.91
2021-12-01,428.331,74.5935,44.8656,113.826,136.035,126.042,166.16,101.674,47.04
2021-12-02,434.88,75.521,45.4142,113.806,136.197,126.408,165.24,104.732,48.29
2021-12-03,431.109,75.2079,44.774,114.263,137.818,126.676,166.63,104.387,48.0
2021-12-06,436.208,75.9309,45.1219,113.865,135.936,126.101,166.22,106.215,50.51
2021-12-07,445.224,77.5314,45.8354,113.687,134.833,126.299,166.81,107.739,51.59
2021-12-08,446.409,77.6782,46.0185,113.388,132.498,126.091,166.9,108.525,52.42
2021-12-09,443.4,77.0335,45.7988,113.398,133.241,125.577,165.88,106.943,51.02
2021-12-10,447.561,77.1998,45.8354,113.427,132.919,125.567,166.58,107.277,52.03
2021-12-13,443.608,75.1688,45.1089,113.826,134.887,125.695,167.0,108.29,51.44
2021-12-14,440.553,74.7686,45.0066,113.607,134.567,125.289,165.44,106.894,50.92
2021-12-15,447.435,75.7841,44.8767,113.517,133.267,125.398,166.15,108.408,51.62
2021-12-16,443.492,75.7939,44.9324,113.677,133.32,125.666,168.16,108.368,51.87
2021-12-17,438.773,74.8371,44.7094,113.816,134.833,125.676,167.8,108.231,50.78
2021-12-20,434.113,74.6708,44.0415,113.647,133.821,125.606,167.09,107.386,49.9
2021-12-21,441.818,75.5014,44.7838,113.557,133.312,125.884,167.02,108.605,51.57
2021-12-22,446.24,76.2038,44.9974,113.657,133.932,126.28,168.59,109.716,52.48
2021-12-23,449.015,76.6529,45.2297,113.517,132.764,125.992,168.97,109.597,53.13
2021-12-27,455.37,77.2487,45.434,113.577,133.09,126.418,169.37,111.455,54.52
2021-12-28,454.998,77.278,45.2854,113.527,132.559,126.339,168.64,111.868,54.67
2021-12-29,455.58,77.2487,45.0809,113.189,131.111,126.448,168.59,112.615,55.08
2021-12-30,454.318,77.0432,45.6012,113.437,132.211,127.111,169.8,113.107,55.1
2021-12-31,453.169,76.9748,45.3781,113.398,132.47,126.953,170.96,113.421,54.36
