Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-04-20,37.0472,75.0503,19.6872,33.7082,97.3887,67.8696,67.3262,40.2036,29.2937,119.246,84.4697
2021-04-21,37.7199,75.1768,19.9385,34.1763,98.7263,68.5536,67.6614,40.3855,29.0468,120.664,85.6025
2021-04-22,37.0833,74.6242,19.7036,33.7962,98.222,67.7488,67.1625,40.2135,28.8396,120.118,84.6489
2021-04-23,37.6929,75.4943,19.8834,34.4285,99.3009,68.7578,66.9879,40.4425,28.8003,120.912,85.5401
2021-04-26,37.9155,75.6516,20.0173,34.5651,99.0037,69.1118,66.2375,40.53,28.6363,120.505,85.9168
2021-04-27,37.8155,75.3459,20.2601,34.8372,99.8265,68.943,66.1892,40.53,28.4158,119.801,85.8155
2021-04-28,37.9201,76.0368,20.9589,34.9748,99.6185,68.3015,66.2375,40.3855,28.3771,119.444,85.7147
2021-04-29,38.156,78.1403,21.1928,35.5973,100.311,68.2421,66.9396,40.6824,28.6363,118.968,85.7397
2021-04-30,37.7522,77.0742,20.6571,35.2845,99.6573,67.312,66.9977,40.9509,28.861,118.61,86.0715
2021-05-03,38.3161,76.6689,21.2266,35.4597,100.678,67.1318,67.5461,40.7306,28.8569,119.96,85.6613
2021-05-04,38.7344,75.9781,21.2388,35.7428,101.124,65.9231,67.2009,40.4809,28.7487,120.089,84.7621
2021-05-05,39.225,75.8298,21.9247,36.0346,101.223,65.7628,67.1526,39.887,28.2643,120.307,84.4942
2021-05-06,39.5568,76.7187,22.0378,36.5701,101.936,66.4228,68.0184,40.0797,28.4808,120.465,84.6778
2021-05-07,39.9477,77.3011,22.4307,36.765,103.007,66.996,68.0184,40.5674,28.5672,121.289,85.4438
2021-05-10,39.7704,75.8198,22.4389,36.7353,103.086,65.302,68.5381,40.7503,28.8569,121.447,83.9193
2021-05-11,39.9023,75.6018,21.862,36.0832,101.58,65.1013,67.9415,40.2705,28.5021,120.138,82.9762
2021-05-12,38.8971,74.1215,21.9671,35.713,99.1424,63.2726,67.0363,39.2952,27.8361,119.008,80.1627
2021-05-13,39.4936,74.6541,21.699,36.287,100.995,64.1123,67.979,39.7917,28.3729,120.079,80.7291
2021-05-14,39.9662,76.1255,22.3725,36.861,102.392,65.5197,68.2798,40.1662,28.5107,120.693,82.1323
2021-05-17,40.3164,75.5241,22.8907,36.9292,102.096,65.0409,68.1821,40.1849,28.2771,120.465,81.9826
2021-05-18,39.8705,74.7527,22.3598,36.4137,100.589,64.5192,67.9711,40.2617,28.2726,120.505,81.3404
2021-05-19,39.2613,74.8721,21.8039,36.19,100.025,64.7439,67.7493,40.1072,28.225,120.297,80.6573
2021-05-20,39.2837,76.1553,21.7702,36.2098,100.242,65.985,68.3744,40.6067,28.4719,121.557,81.4846
2021-05-21,39.3709,75.8994,21.8157,36.5701,100.738,65.6235,68.3843,40.5399,28.619,121.577,81.0784
2021-05-24,39.7206,77.2812,22.0336,36.7452,101.372,66.7913,68.5864,40.9793,28.5672,121.695,81.8818
2021-05-25,39.3838,77.2613,21.5862,36.3741,101.065,66.8112,68.6052,41.0944,28.2205,121.329,82.1423
2021-05-26,39.3977,77.766,21.7781,36.4829,101.392,66.8062,68.4612,41.1907,28.225,120.634,82.9273
2021-05-27,39.7113,78.0607,21.7952,36.9006,102.779,66.4528,68.0382,41.1415,28.0356,120.366,83.2561
2021-05-28,39.6705,77.8058,21.8372,36.9688,102.779,66.6899,68.1821,41.4198,28.1863,120.833,83.1453
2021-06-01,40.2253,77.8546,22.6773,37.1925,103.165,66.3594,67.9513,42.1286,28.0134,118.849,82.9856
2021-06-02,39.8886,77.6166,23.1002,37.2519,102.888,66.8207,68.2018,42.7117,28.1605,118.61,82.6024
2021-06-03,39.8793,77.094,23.1627,37.3379,102.66,66.1957,68.6249,42.6272,28.3288,118.978,81.6154
2021-06-04,39.9662,78.2,23.3178,37.4359,102.997,67.4662,68.8665,42.6645,28.2856,119.354,82.2741
2021-06-07,39.48,78.6041,23.2171,37.1925,102.274,67.4518,68.7512,43.0666,28.3374,119.781,82.2741
2021-06-08,39.5524,78.3782,23.4184,37.0955,102.541,67.4568,68.1723,43.2966,28.0958,119.414,82.9372
2021-06-09,39.2431,78.2996,23.2712,36.7452,101.5,67.5052,67.8448,43.3448,28.3462,120.575,82.4816
2021-06-10,39.0064,78.7227,23.2425,36.3167,100.995,68.0054,68.2699,43.7852,28.5324,122.627,82.8679
2021-06-11,39.152,78.8122,23.1627,36.5503,101.204,68.4088,68.3073,43.507,28.5971,121.755,83.3185
2021-06-14,38.6705,79.3359,23.0626,36.1702,100.738,69.1018,68.2699,43.7558,28.6578,121.863,83.3434
2021-06-15,38.5886,78.8809,23.5017,36.2395,101.174,68.6754,68.1052,43.3537,28.7442,121.903,82.9028
2021-06-16,38.1607,78.19,23.3762,36.1999,100.203,68.306,67.2009,42.9614,28.312,121.437,82.9422
2021-06-17,37.3109,78.5146,22.5815,35.1302,98.6768,69.0968,67.4406,43.1246,28.4674,122.359,83.2511
2021-06-18,36.7062,77.5967,21.9124,34.2831,97.3887,68.4657,66.2463,42.4452,27.7276,120.971,82.8205
2021-06-21,37.4691,78.3494,22.8456,35.0837,99.5289,69.1996,67.0027,43.2927,28.0856,122.419,83.4552
2021-06-22,37.6193,79.0212,22.9983,35.1431,99.6374,69.8257,67.0994,43.1,27.9153,122.687,84.2382
2021-06-23,37.3779,78.9426,23.0618,35.2123,99.4199,69.7533,66.6832,42.9653,27.6189,122.171,84.8914
2021-06-24,37.4969,79.6842,23.2599,35.6517,100.173,70.1886,67.0125,42.7628,27.5921,122.806,85.1818
2021-06-25,37.5013,79.7838,23.3829,36.0802,100.371,70.1082,67.5254,43.0706,27.8889,123.371,85.7247
2021-06-28,37.5013,80.6847,22.5924,35.817,99.8554,70.8446,67.5845,43.0902,28.0678,123.56,85.7447
2021-06-29,37.4829,80.2487,22.4822,35.6893,99.6573,71.3539,67.2838,43.0607,27.6145,123.689,85.9568
2021-06-30,37.5833,80.1004,22.7617,35.8466,100.421,71.277,67.8074,42.7235,27.5624,123.609,86.0246
2021-07-01,37.7883,80.6947,23.1589,36.1297,101.144,71.3983,67.6043,42.8975,27.8631,124.7,86.5032
2021-07-02,37.8434,81.2571,23.1082,36.0901,101.302,72.3399,67.7689,43.1,27.907,125.91,87.2622
2021-07-06,37.2817,81.06,22.3558,35.5231,100.321,72.6164,67.4879,43.4864,28.0245,125.792,87.365
2021-07-07,37.6699,80.9406,21.9925,35.5725,101.332,73.0148,67.8458,43.7066,28.2071,126.584,87.3166
2021-07-08,37.1583,80.0506,21.866,34.859,99.925,72.3209,67.5944,43.6693,28.1244,125.89,87.099
2021-07-09,37.8886,80.7624,22.331,35.8654,101.5,72.9899,67.981,44.2464,28.1595,126.327,87.9169
2021-07-12,38.0121,81.3367,22.2967,36.2177,101.64,73.0483,67.8744,44.6318,28.2508,126.566,88.5202
2021-07-13,37.6651,81.1287,22.128,35.8268,100.649,73.3488,67.8558,44.0527,28.0378,126.446,87.4568
2021-07-14,37.588,81.07,21.4684,35.6606,100.639,73.883,68.4563,44.439,28.2812,126.337,87.2966
2021-07-15,37.5927,80.4956,21.1689,35.7774,100.837,73.2819,68.7383,44.5069,28.5993,125.89,86.8275
2021-07-16,37.026,79.9909,20.5689,35.2885,99.9449,72.5535,68.8439,44.5541,28.8872,126.238,85.7636
2021-07-19,36.2316,78.7744,19.8419,34.3029,97.8593,71.5531,68.6407,43.861,28.4296,124.899,84.7761
2021-07-20,36.643,79.6644,20.1082,35.1529,100.589,72.6164,68.6594,44.6514,28.5518,126.426,86.3385
2021-07-21,37.0444,80.3264,20.8097,35.7576,101.56,73.3194,68.4859,44.5167,28.2379,126.634,87.1339
2021-07-22,37.0579,80.6051,20.577,35.3677,101.184,73.8546,68.3685,44.1982,28.2812,127.566,87.5092
2021-07-23,37.3183,82.603,20.5014,35.4271,101.62,74.5924,69.1939,44.6033,28.6435,129.045,88.2936
2021-07-26,37.6333,83.0291,21.0083,35.6319,101.57,74.553,69.3093,44.6033,28.652,128.202,88.9513
2021-07-27,37.6838,82.0386,20.8136,35.622,101.005,73.8451,69.4543,44.9592,29.1448,128.807,88.0461
2021-07-28,37.793,82.6817,21.0039,35.5725,100.767,73.7572,68.8439,44.6908,28.922,129.263,87.7612
2021-07-29,38.2088,81.7917,21.2068,35.9634,101.57,74.0972,69.184,44.5541,29.0004,129.57,88.7537
2021-07-30,38.3637,81.514,20.8688,35.6804,101.372,74.0488,69.2994,44.7006,28.7566,129.689,86.9243
2021-08-02,37.898,81.3268,20.7123,35.6893,100.668,73.7867,69.0085,44.7183,28.979,129.868,87.1714
2021-08-03,38.2907,80.9604,21.0673,36.0901,101.996,74.257,69.3192,44.9012,29.1448,131.683,87.8191
2021-08-04,37.9257,81.1885,20.4971,35.7872,100.599,74.4082,68.4178,44.7567,29.1006,131.117,86.9668
2021-08-05,37.8706,81.9301,20.7294,36.2573,101.074,74.8196,68.7482,45.1136,29.4193,130.582,87.8001
2021-08-06,38.4182,81.9301,20.9191,36.9896,101.55,74.7577,68.7482,45.0379,29.4016,130.473,87.1998
2021-08-09,38.373,81.7817,20.6235,37.0866,101.144,74.5146,68.9986,44.8353,29.3926,130.969,87.0795
2021-08-10,38.953,81.9401,20.9869,37.4785,102.174,73.9754,69.4937,44.3535,29.4238,130.671,87.4229
2021-08-11,39.5009,82.0983,21.1515,37.908,103.492,73.9849,69.7254,44.5935,29.6983,129.372,87.6798
2021-08-12,39.4365,82.2466,21.1308,37.9762,103.294,74.4132,69.687,44.7468,29.7281,130.393,87.7183
2021-08-13,39.4736,82.2964,20.8811,37.6932,102.987,74.8196,70.2688,45.0477,29.9381,131.207,87.4668
2021-08-16,39.277,82.4348,20.4971,37.5943,103.324,75.1556,70.6751,45.0939,30.1208,132.695,87.0596
2021-08-17,38.8249,81.7519,20.2855,37.331,102.214,74.5335,70.7145,45.1814,30.1382,134.272,84.9982
2021-08-18,38.373,81.1287,19.8633,36.8718,101.094,73.5096,69.8329,44.7104,29.9858,132.219,85.3041
2021-08-19,38.0308,81.1387,19.3477,36.5987,100.381,74.2235,70.3941,45.084,30.1079,132.823,84.7571
2021-08-20,38.2541,81.8415,19.3896,36.8234,100.649,75.1801,70.5114,45.2964,30.4827,133.587,85.5735
2021-08-23,38.5832,82.83,20.1161,37.1262,101.48,76.1551,70.2886,45.1234,30.0906,133.637,86.6738
2021-08-24,38.8249,83.0977,20.4503,37.3498,101.996,76.0677,69.755,44.7861,29.8944,133.161,87.2816
2021-08-25,39.0026,83.2251,20.6069,37.7902,102.65,76.0238,69.6387,44.737,29.9509,132.793,87.6215
2021-08-26,38.7338,82.5045,20.2936,37.6041,102.194,75.5435,69.3192,44.7665,29.877,132.268,86.8126
2021-08-27,39.2451,83.8095,20.8348,38.1029,102.908,76.2769,69.5608,45.1332,29.8681,132.119,87.6015
2021-08-30,39.2043,84.3829,20.5897,37.5645,102.789,77.0917,69.8704,45.6828,29.9118,132.873,88.2647
2021-08-31,39.0901,84.6995,20.4503,37.5181,102.502,76.6848,70.0263,45.9522,29.877,132.695,88.4778
2021-09-01,38.9897,85.1245,20.1498,37.3013,102.115,76.7032,70.3941,46.7436,30.2693,132.734,88.4733
2021-09-02,39.2405,84.5511,20.6617,37.429,103.195,76.6219,70.6662,46.9648,30.5438,134.162,88.4683
2021-09-03,38.9805,84.5511,20.5435,37.1945,102.58,76.9264,70.5785,46.9648,30.2911,134.311,88.4149
2021-09-07,38.7246,84.7492,20.4205,36.9698,100.797,76.9464,69.7649,46.4438,29.8899,133.528,88.6759
2021-09-08,38.3549,84.3132,20.1586,36.8818,100.936,76.6508,70.3655,46.724,30.4261,133.468,88.7777
2021-09-09,38.3684,83.8981,20.201,36.9896,100.441,76.3683,69.9582,45.7319,30.2603,131.921,88.6619
2021-09-10,38.3591,83.3546,20.1923,36.7155,99.9947,75.6114,69.6584,45.1528,29.8377,130.721,88.1145
2021-09-13,38.3505,83.5626,20.7717,37.1351,100.252,75.6359,69.8329,45.4036,29.7847,129.907,88.3326
2021-09-14,37.9302,82.84,20.4713,36.6373,99.0632,75.539,69.5134,45.3062,29.685,129.887,88.0371
2021-09-15,38.3318,83.2451,21.2367,36.9896,100.133,76.2035,69.7649,45.4803,29.6461,130.731,88.6085
2021-09-16,37.9165,83.1655,20.9956,36.8818,99.4694,76.2469,69.5322,45.5678,29.397,130.403,89.0152
2021-09-17,37.136,82.2466,20.8391,36.7155,98.4003,75.0532,69.1544,45.1528,28.9438,130.533,88.6998
2021-09-20,36.4199,80.5921,20.2019,35.8624,97.2668,73.6898,68.4622,44.8422,28.8913,129.173,86.6689
2021-09-21,36.333,80.2556,20.2486,35.813,96.7555,73.7178,68.3833,44.852,28.8124,129.372,86.7976
2021-09-22,36.709,80.2158,20.8732,36.4117,97.5235,74.7282,68.5786,45.2295,28.7945,129.58,87.9847
2021-09-23,37.2317,81.0381,21.6044,37.3043,99.0235,75.7282,68.832,45.0073,28.6413,130.523,88.88
2021-09-24,37.1766,81.7021,21.7673,37.5013,99.2316,75.7811,68.8616,44.4942,28.6101,129.987,89.2128
2021-09-27,37.4659,81.6922,22.5408,38.0108,99.3307,75.0438,68.549,43.7568,28.2719,128.132,89.6819
2021-09-28,37.0028,79.7002,22.6178,37.3825,98.1724,72.8206,67.7403,43.4952,27.9161,125.94,87.9608
2021-09-29,36.8515,79.6305,22.6178,37.4121,98.2814,72.7283,68.3547,43.7764,28.2808,126.932,88.0461
2021-09-30,36.2778,79.3827,22.2757,36.8234,96.2641,72.2086,67.126,43.0784,28.0567,125.375,86.5755
2021-10-01,36.8562,80.7205,23.0241,37.4319,97.5819,73.2964,67.3015,43.5434,28.0567,125.404,87.2287
2021-10-04,36.6951,78.9764,23.4003,37.1084,97.0507,71.597,67.0866,43.5926,28.4434,123.501,86.5371
2021-10-05,37.0208,80.1561,23.5372,37.8337,98.1328,72.6164,67.4287,43.2534,28.3734,124.244,86.8864
2021-10-06,36.9524,80.2944,23.2897,37.8733,98.5678,73.0932,68.0815,43.6703,28.8124,124.016,87.1614
2021-10-07,37.4335,80.6419,23.4689,38.099,99.3406,73.7617,68.3833,43.7174,28.6582,125.652,88.5202
2021-10-08,37.2275,80.2457,24.1918,38.286,99.3307,73.4856,68.3064,43.2435,28.4473,125.018,88.1145
2021-10-11,37.2317,79.0362,24.1019,37.903,98.5281,73.0782,68.2867,43.3016,28.061,124.056,87.7562
2021-10-12,37.2821,78.3036,24.1232,37.7852,98.2022,72.6988,68.3153,43.8827,28.2499,123.451,88.4533
2021-10-13,37.562,78.6699,24.1019,37.5685,98.4102,73.1451,68.4425,44.1353,28.5792,123.649,88.8895
2021-10-14,38.4749,79.7798,24.3965,38.1969,100.262,74.7971,69.2127,44.7547,28.9309,125.414,89.8141
2021-10-15,38.5895,79.5907,24.5168,38.7669,101.233,75.3927,69.047,44.7743,28.8471,126.04,91.1924
2021-10-18,38.5617,80.2059,24.5335,38.7768,101.302,76.0338,68.6377,44.852,28.5709,125.176,92.3107
2021-10-19,38.7635,80.9784,24.8117,39.1588,101.906,76.7861,68.6663,45.0565,28.9309,126.832,92.0487
2021-10-20,39.0753,81.1367,25.0128,39.4725,102.541,76.5734,69.0667,45.7428,29.3873,128.638,91.9813
2021-10-21,38.9743,81.3746,24.5511,39.3062,102.749,76.869,68.978,45.8893,29.3873,129.164,93.3262
2021-10-22,38.9009,79.6504,24.7819,39.8555,103.106,76.6024,69.5154,46.2186,29.537,129.679,92.9928
2021-10-25,39.2908,79.9969,25.1453,39.8069,103.343,76.8545,69.4661,46.3543,29.4095,129.838,95.3057
2021-10-26,39.4009,79.2841,25.291,39.8367,102.71,77.0717,69.7096,46.5677,29.5677,130.483,95.3202
2021-10-27,38.837,79.066,24.5636,39.1786,101.51,77.0053,69.3004,46.2284,29.3704,129.441,95.5328
2021-10-28,39.2223,79.3239,24.7391,39.6585,102.779,77.7766,69.544,46.9068,29.5633,130.533,96.7973
2021-10-29,39.0341,79.5708,24.5763,39.5021,102.808,78.1116,69.4759,46.3445,29.3873,131.801,97.0488
2021-11-01,39.1256,79.7002,24.9997,39.5219,103.086,77.9948,69.5835,46.4506,29.4929,131.643,98.8343
2021-11-02,39.5708,79.7102,24.7644,39.6199,103.433,78.6842,70.0519,46.8872,29.5191,132.467,98.1656
2021-11-03,39.9833,79.9969,24.5597,39.7674,103.205,79.1396,70.7047,47.1586,29.4095,133.25,99.9281
2021-11-04,39.9606,80.3134,24.5938,39.2468,103.621,80.3782,70.7727,46.6257,29.2469,132.327,101.279
2021-11-05,40.272,80.9584,24.9145,39.2666,104.681,80.796,71.182,46.7328,29.5237,130.849,101.93
2021-11-08,40.7768,80.6021,25.1411,39.4823,105.107,81.2319,70.6169,46.723,29.0846,131.633,100.483
2021-11-09,40.965,80.403,25.2437,39.2666,105.375,80.8974,70.8605,46.897,29.234,131.147,98.6312
2021-11-10,40.6853,79.4921,24.5763,39.1984,104.781,79.5624,71.0755,46.664,29.4711,131.525,98.2634
2021-11-11,41.0104,79.3339,24.6704,39.3062,104.355,79.9319,71.0262,46.6836,29.291,131.137,97.9964
2021-11-12,41.3179,80.4926,24.6109,39.3943,105.177,80.9074,71.0262,46.7034,29.2731,131.792,98.3253
2021-11-15,41.1298,80.7205,24.816,39.3943,105.375,80.8255,71.3684,46.9648,29.6594,130.969,98.2434
2021-11-16,41.0149,80.1163,24.8545,39.3547,105.395,81.6747,70.9197,46.6738,29.5191,131.525,99.7864
2021-11-17,40.7444,79.8097,24.474,38.9035,104.771,81.4326,70.7629,46.9835,29.546,131.713,100.427
2021-11-18,40.5705,79.2343,24.3288,38.7075,104.553,82.2424,70.5104,46.9747,29.3918,131.763,101.569
2021-11-19,40.4969,78.9666,23.3793,38.286,104.027,82.8394,70.256,46.723,29.5588,130.959,102.01
2021-11-22,40.5612,78.0049,23.7944,38.8253,104.315,81.9173,70.8112,46.49,29.7389,130.373,101.752
2021-11-23,40.6028,77.7978,24.5256,39.4339,104.493,81.7281,71.2796,46.9835,29.77,130.513,101.012
2021-11-24,40.3138,77.9073,24.7644,39.3448,104.374,82.3242,71.0656,47.6148,29.787,130.463,101.22
2021-11-26,39.6206,76.4798,23.768,38.0406,101.55,80.2663,70.1683,46.3248,29.3218,129.977,98.4615
2021-11-29,39.8044,77.1328,23.905,38.1583,101.728,82.2768,70.3438,46.9068,29.7567,130.334,99.986
2021-11-30,38.8185,74.6859,23.3446,37.2459,99.1524,81.5913,68.5391,45.9276,28.8867,127.765,98.6411
2021-12-01,38.424,72.9617,23.0971,36.8332,97.7692,80.47,68.2088,45.3269,28.9394,127.547,96.8552
2021-12-02,39.2085,74.1901,23.768,37.9327,100.668,81.2124,68.9306,46.5677,29.3089,128.162,98.2389
2021-12-03,39.1216,74.022,23.5802,37.3142,100.549,79.854,69.7885,46.3346,29.6029,128.4,96.3232
2021-12-06,39.6947,75.2404,23.9312,37.8832,102.254,80.6113,71.0164,47.0032,30.0549,129.134,97.4255
2021-12-07,40.2998,76.0139,24.4911,38.5611,103.294,83.4266,71.1731,47.8369,30.2789,130.791,99.6956
2021-12-08,40.4695,76.5684,24.4868,38.3543,103.551,83.8095,70.9493,48.0404,30.2482,131.782,99.9471
2021-12-09,40.2443,75.9641,24.2987,38.2761,103.225,82.9019,71.1435,47.4308,30.209,132.079,98.219
2021-12-10,40.4923,76.004,24.4784,38.3157,103.651,84.5663,72.3426,47.6717,30.3717,132.545,98.9006
2021-12-13,40.2489,75.6068,23.7988,37.903,102.58,83.3102,73.2884,48.3118,30.7446,133.805,96.3512
2021-12-14,40.2081,75.4097,23.6999,38.1286,101.61,81.9413,73.3377,47.7789,30.5603,133.26,95.7948
2021-12-15,40.2951,76.2021,23.5844,38.2365,102.492,84.1165,74.0783,48.4858,31.0607,135.988,97.0104
2021-12-16,40.708,76.0925,23.734,38.7174,102.541,81.7281,74.6049,48.6707,31.2194,136.8,94.8706
2021-12-17,40.1989,75.786,23.2506,37.8634,100.787,81.1835,73.3278,48.5054,30.7493,135.838,94.2224
2021-12-20,39.48,75.2594,22.965,37.1242,99.1722,80.2184,73.3475,48.1929,30.7799,135.016,92.6979
2021-12-21,39.9778,76.6899,23.619,37.8931,101.144,82.2473,73.249,48.4671,30.7358,135.58,95.1021
2021-12-22,40.2955,76.878,23.7708,38.0702,101.432,83.3242,73.7105,48.9459,30.8685,137.158,96.8357
2021-12-23,40.7013,77.5629,23.7838,38.2682,102.63,83.7905,73.8771,48.7994,30.8642,137.723,98.1806
2021-12-27,41.3143,78.3174,24.3034,38.662,103.71,85.5863,74.6631,49.7963,31.0148,139.181,99.1332
2021-12-28,41.5539,78.2786,24.2864,38.6818,104.235,85.139,75.0851,50.0117,31.2937,138.814,99.1781
2021-12-29,41.7245,77.8914,24.1302,38.6323,104.423,85.2128,75.4283,50.3145,31.4617,139.607,99.3752
2021-12-30,41.5771,78.2189,23.9829,38.5641,104.047,84.6512,75.1926,50.5386,31.5771,139.895,99.0174
2021-12-31,41.7612,77.1358,24.0436,38.4947,104.493,84.2358,75.7034,50.6468,31.6876,139.3,98.7849
